Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.1.7-23.1.0.20-42956-43463-6,23.1.1.7,42956,23.1.0.20,43463,6,03/04/2023 03:19:02 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.7-23.1.0.20-42956-43463-6,23.1.1.7,42956,23.1.0.20,43463,6,03/04/2023 03:19:02 PM,1311,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.5530129672004,1311.0,0.0,1311.0,1311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,762.7765064836002,762.7765064836002,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.7-23.1.0.27-44662-40978-6,23.1.1.7,44662,23.1.0.27,40978,6,03/04/2023 03:19:02 PM,1287,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.001554001554,1287.0,0.0,1287.0,1287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,777.000777000777,777.000777000777,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.7-23.1.0.27-44662-40978-6,23.1.1.7,44662,23.1.0.27,40978,6,03/04/2023 03:19:02 PM,2526,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.7656373713381,2526.0,0.0,2526.0,2526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,395.88281868566906,395.88281868566906,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.7-23.1.0.29-46145-40705-6,23.1.1.7,46145,23.1.0.29,40705,6,03/04/2023 03:19:02 PM,1392,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.7816091954023,1392.0,0.0,1392.0,1392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,718.3908045977012,718.3908045977012,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.7-23.1.0.27-44662-40978-6,23.1.1.7,44662,23.1.0.27,40978,6,03/04/2023 03:19:02 PM,1295,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.4015444015445,1295.0,0.0,1295.0,1295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,772.2007722007722,772.2007722007722,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.7-23.1.0.29-46145-40705-6,23.1.1.7,46145,23.1.0.29,40705,6,03/04/2023 03:19:02 PM,1274,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.8587127158555,1274.0,0.0,1274.0,1274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,784.9293563579278,784.9293563579278,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.0.28-23.1.1.7-46714-43075-6,23.1.0.28,46714,23.1.1.7,43075,6,03/04/2023 03:19:02 PM,105956,2,2,1000.0,0.0,1000.0,0.0,500.0,707.1067811865476,0.0,0.0,0.0,0.0,9437.879874664955,37.751519498659825,35318.666666666664,51530.892689078595,94484.0,256.0,105956.0,105956.0,0.0,105956.0,105956.0,94484.0,94484.0,0.0,94484.0,94484.0,0,0,0,0,40,40,18.875759749329912,18.875759749329912,0.0,1000.0,400.00000000000006,547.7225575051662,300000.0,1,1,2,0,2,0,0,0,1.0,500.0,500.0,0.0,0,0,0,0,0,0,0,250,0,0,8192,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.0.23-23.1.1.7-44617-46233-6,23.1.0.23,44617,23.1.1.7,46233,6,03/04/2023 03:19:02 PM,287303,2,0,1000.0,0.0,1000.0,0.0,500.0,707.1067811865476,0,0,0,0,3480.6458686473866,6.961291737294773,287303.0,0.0,287303.0,287303.0,287303.0,287303.0,0.0,287303.0,287303.0,0,0,0,0,0,0,0,0,0,40,0,6.961291737294773,0.0,0.0,1000.0,666.6666666666667,577.3502691896257,333333.3333333333,1,1,0,0,0,0,0,0,0.0,1000.0,500.0,0.0,0,0,0,0,0,0,1,500,0,0,8192,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.7-23.1.0.23-46233-44617-6,23.1.1.7,46233,23.1.0.23,44617,6,03/04/2023 03:19:02 PM,1290,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.387596899225,1290.0,0.0,1290.0,1290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,775.1937984496125,775.1937984496125,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
