Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.1.3-23.1.0.3-33548-8080-6,23.1.1.3,33548,23.1.0.3,8080,6,08/04/2023 03:04:14 PM,21594,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20098.175419097897,324.1641196628693,3599.0000000000005,8340.39967867248,20622.0,5.0,431.0,215.5,44.54772721475249,247.0,184.0,21415.0,7138.333333333334,11679.472605102223,20622.0,166.0,0,0,0,0,104,136,138.92747985551543,185.2366398073539,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-33548-8080-6,23.1.1.3,33548,23.1.0.3,8080,6,08/04/2023 03:04:14 PM,850,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2352.9411764705883,850.0,0.0,850.0,850.0,850.0,850.0,0.0,850.0,850.0,0,0,0,0,0,0,0,0,0,64,0,2352.9411764705883,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35642-8080-6,23.1.1.3,35642,23.1.0.3,8080,6,08/04/2023 03:04:14 PM,21484,4,5,305.0,129.0,305.0,0.0,76.25,152.5,112.0,0.0,25.8,48.74628190949541,20201.079873394156,418.9164029044871,2685.5,7160.464629776878,20405.0,3.0,21231.0,7077.0,11889.738727154605,20806.0,170.0,21317.0,5329.25,10052.780324367981,20405.0,3.0,0,0,0,0,136,168,186.18506795754982,232.73133494693727,0.0,305.0,43.4,98.33186439580791,9669.155555555557,1,2,0,3,8,0,0,0,1.0,48.22222222222222,76.25,25.8,0,0,0,0,0,0,0,33,0,14,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35642-8080-6,23.1.1.3,35642,23.1.0.3,8080,6,08/04/2023 03:04:14 PM,453,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4415.0110375275935,453.0,0.0,453.0,453.0,453.0,453.0,0.0,453.0,453.0,0,0,0,0,0,0,0,0,0,64,0,4415.0110375275935,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-59848-8080-6,23.1.1.3,59848,23.1.0.3,8080,6,08/04/2023 03:04:14 PM,21224,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20448.548812664907,329.81530343007915,3537.3333333333335,7589.254895354791,18977.0,4.0,1839.0,919.5,1076.9236277471118,1681.0,158.0,21070.0,7023.333333333334,10388.296315245023,18977.0,181.0,0,0,0,0,104,136,141.3494157557482,188.46588767433096,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-59848-8080-6,23.1.1.3,59848,23.1.0.3,8080,6,08/04/2023 03:04:14 PM,355,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5633.802816901409,355.0,0.0,355.0,355.0,355.0,355.0,0.0,355.0,355.0,0,0,0,0,0,0,0,0,0,64,0,5633.802816901409,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-33550-8080-6,23.1.1.3,33550,23.1.0.3,8080,6,08/04/2023 03:04:15 PM,21640,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20055.452865064697,323.4750462107209,3606.6666666666665,6350.643106541783,15974.0,2.0,456.0,228.0,2.8284271247461903,230.0,226.0,21416.0,7138.666666666666,8033.072409317206,15974.0,275.0,0,0,0,0,104,136,138.63216266173754,184.84288354898337,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-33550-8080-6,23.1.1.3,33550,23.1.0.3,8080,6,08/04/2023 03:04:15 PM,641,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3120.1248049921996,641.0,0.0,641.0,641.0,641.0,641.0,0.0,641.0,641.0,0,0,0,0,0,0,0,0,0,64,0,3120.1248049921996,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35644-8080-6,23.1.1.3,35644,23.1.0.3,8080,6,08/04/2023 03:04:15 PM,20825,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20840.33613445378,336.1344537815126,3470.8333333333335,7798.792558253275,19386.0,162.0,1041.0,520.5,161.92745289171938,635.0,406.0,20648.0,6882.666666666666,10838.356394460063,19386.0,162.0,0,0,0,0,104,136,144.0576230492197,192.07683073229293,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35644-8080-6,23.1.1.3,35644,23.1.0.3,8080,6,08/04/2023 03:04:15 PM,481,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4158.004158004158,481.0,0.0,481.0,481.0,481.0,481.0,0.0,481.0,481.0,0,0,0,0,0,0,0,0,0,64,0,4158.004158004158,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
