Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.1.3-23.1.0.3-42058-8080-6,23.1.1.3,42058,23.1.0.3,8080,6,06/04/2023 05:00:24 AM,23112,5,5,305.0,129.0,305.0,0.0,61.0,136.40014662748717,112.0,0.0,25.8,48.74628190949541,18778.123918310834,432.67566632052615,2568.0,7129.070433794297,21576.0,3.0,22829.0,5707.25,10858.107949822564,21994.0,199.0,22917.0,5729.25,10565.444851811337,21576.0,286.0,0,0,0,0,168,168,216.33783316026307,216.33783316026307,0.0,305.0,39.45454545454545,94.19911213632923,8873.472727272729,1,2,0,3,9,0,0,0,1.0,43.4,61.0,25.8,0,0,0,0,0,0,0,30,0,12,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-38026-8080-6,23.1.1.3,38026,23.1.0.3,8080,6,06/04/2023 05:00:24 AM,26408,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,16434.413813995758,265.07119054831867,4401.333333333333,9363.950249049098,23456.0,3.0,485.0,242.5,28.991378028648448,263.0,222.0,26189.0,8729.666666666668,12788.010413404163,23456.0,426.0,0,0,0,0,104,136,113.6019388064223,151.4692517418964,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-38026-8080-6,23.1.1.3,38026,23.1.0.3,8080,6,06/04/2023 05:00:24 AM,235,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8510.638297872341,235.0,0.0,235.0,235.0,235.0,235.0,0.0,235.0,235.0,0,0,0,0,0,0,0,0,0,64,0,8510.638297872341,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-52810-8080-6,23.1.1.3,52810,23.1.0.3,8080,6,06/04/2023 05:00:24 AM,21438,3,4,295.0,129.0,295.0,0.0,98.33333333333333,170.31832941093958,112.0,0.0,32.25,53.76724529550185,19777.964362347237,326.52299654818546,3573.0,6451.3945779187925,16401.0,181.0,4331.0,2165.5,2472.7524138093568,3914.0,417.0,21257.0,7085.666666666666,8370.921832948468,16401.0,194.0,0,0,0,0,72,92,139.9384270920795,186.58456945610598,0.0,295.0,53.0,105.14343943938135,11055.142857142855,1,2,0,3,6,0,0,0,1.0,60.57142857142857,98.33333333333333,32.25,0,0,0,0,0,0,0,42,0,18,8192,501,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-52810-8080-6,23.1.1.3,52810,23.1.0.3,8080,6,06/04/2023 05:00:24 AM,3455,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,578.8712011577423,3455.0,0.0,3455.0,3455.0,3455.0,3455.0,0.0,3455.0,3455.0,0,0,0,0,0,0,0,0,0,40,0,578.8712011577423,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,256,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-39964-8080-6,23.1.1.3,39964,23.1.0.3,8080,6,06/04/2023 05:00:25 AM,23069,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,18813.12583987169,303.4375135463176,3844.8333333333335,8355.08119449875,20870.0,7.0,451.0,225.5,50.204581464244875,261.0,190.0,22886.0,7628.666666666666,11486.136440654593,20870.0,351.0,0,0,0,0,104,136,130.04464866270754,173.39286488361006,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-39964-8080-6,23.1.1.3,39964,23.1.0.3,8080,6,06/04/2023 05:00:25 AM,238,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8403.361344537814,238.0,0.0,238.0,238.0,238.0,238.0,0.0,238.0,238.0,0,0,0,0,0,0,0,0,0,64,0,8403.361344537814,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-42060-8080-6,23.1.1.3,42060,23.1.0.3,8080,6,06/04/2023 05:00:25 AM,24047,6,6,305.0,129.0,305.0,0.0,50.833333333333336,124.51572859147822,70.0,0.0,21.5,28.353130338641623,18047.989354181394,499.0227471202229,2186.0909090909086,5714.609163443209,19071.0,1.0,24046.0,4809.2,8347.4360854097,19468.0,191.0,23859.0,4771.8,8171.2526395896,19071.0,4.0,0,0,0,0,200,200,249.51137356011145,249.51137356011145,0.0,305.0,33.38461538461539,84.32530112757624,7110.75641025641,1,2,0,5,11,0,0,0,1.0,36.166666666666664,50.833333333333336,21.5,0,0,0,434,5,21746,0,25,0,10,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-38028-8080-6,23.1.1.3,38028,23.1.0.3,8080,6,06/04/2023 05:00:25 AM,25360,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,17113.564668769715,276.02523659305996,4226.666666666666,8357.59184614005,21046.0,4.0,461.0,230.5,68.58935777509511,279.0,182.0,25182.0,8394.0,11115.214302927317,21046.0,199.0,0,0,0,0,104,136,118.29652996845425,157.72870662460568,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-38028-8080-6,23.1.1.3,38028,23.1.0.3,8080,6,06/04/2023 05:00:25 AM,245,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8163.265306122449,245.0,0.0,245.0,245.0,245.0,245.0,0.0,245.0,245.0,0,0,0,0,0,0,0,0,0,64,0,8163.265306122449,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
