Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.1.3-23.1.0.3-33558-8080-6,23.1.1.3,33558,23.1.0.3,8080,6,06/04/2023 04:05:23 AM,23125,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,18767.567567567567,302.7027027027027,3854.1666666666665,9022.793346113313,22271.0,4.0,413.0,206.5,40.30508652763321,235.0,178.0,22951.0,7650.333333333334,12662.710465509876,22271.0,194.0,0,0,0,0,104,136,129.72972972972974,172.97297297297297,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-33558-8080-6,23.1.1.3,33558,23.1.0.3,8080,6,06/04/2023 04:05:23 AM,233,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8583.690987124464,233.0,0.0,233.0,233.0,233.0,233.0,0.0,233.0,233.0,0,0,0,0,0,0,0,0,0,64,0,8583.690987124464,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35652-8080-6,23.1.1.3,35652,23.1.0.3,8080,6,06/04/2023 04:05:24 AM,24319,6,6,305.0,129.0,305.0,0.0,50.833333333333336,124.51572859147822,110.0,0.0,21.5,43.86228448222915,17846.128541469632,493.4413421604507,2210.818181818182,6360.257271811916,21316.0,2.0,24315.0,4863.0,10371.525128928724,23416.0,164.0,24171.0,4834.2,9253.010088614408,21316.0,9.0,0,0,0,0,200,200,246.72067108022534,246.72067108022534,0.0,305.0,33.38461538461539,87.04839502784114,7577.423076923077,1,2,0,4,11,0,0,0,1.0,36.166666666666664,50.833333333333336,21.5,0,0,0,434,4,18313,0,25,0,10,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-59858-8080-6,23.1.1.3,59858,23.1.0.3,8080,6,06/04/2023 04:05:24 AM,24443,4,5,305.0,129.0,305.0,0.0,76.25,152.5,112.0,0.0,25.8,48.74628190949541,17755.594648774702,368.2035756658348,3055.375,7082.294683373663,20377.0,3.0,24208.0,8069.333333333333,11136.776792830738,20808.0,176.0,24270.0,6067.5,9664.35945454569,20377.0,3.0,0,0,0,0,136,168,163.6460336292599,204.5575420365749,0.0,305.0,43.4,98.33186439580791,9669.155555555557,1,2,0,3,8,0,0,0,1.0,48.22222222222222,76.25,25.8,0,0,0,0,0,0,0,33,0,14,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-59858-8080-6,23.1.1.3,59858,23.1.0.3,8080,6,06/04/2023 04:05:24 AM,329,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6079.0273556231,329.0,0.0,329.0,329.0,329.0,329.0,0.0,329.0,329.0,0,0,0,0,0,0,0,0,0,64,0,6079.0273556231,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-33560-8080-6,23.1.1.3,33560,23.1.0.3,8080,6,06/04/2023 04:05:24 AM,26422,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,16425.70585118462,264.9307395352358,4403.666666666667,8886.05614807079,22334.0,18.0,431.0,215.5,37.476659402887016,242.0,189.0,26251.0,8750.333333333332,11900.789903755689,22334.0,158.0,0,0,0,0,104,136,113.54174551510104,151.38899402013473,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-33560-8080-6,23.1.1.3,33560,23.1.0.3,8080,6,06/04/2023 04:05:24 AM,241,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8298.755186721992,241.0,0.0,241.0,241.0,241.0,241.0,0.0,241.0,241.0,0,0,0,0,0,0,0,0,0,64,0,8298.755186721992,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35654-8080-6,23.1.1.3,35654,23.1.0.3,8080,6,06/04/2023 04:05:25 AM,22393,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,19381.056580181306,312.5976867771179,3732.166666666667,8632.427733069457,21351.0,3.0,588.0,294.0,164.04877323527901,410.0,178.0,22218.0,7406.0,12078.98137261582,21351.0,200.0,0,0,0,0,104,136,133.97043719019337,178.62724958692448,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35654-8080-6,23.1.1.3,35654,23.1.0.3,8080,6,06/04/2023 04:05:25 AM,641,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3120.1248049921996,641.0,0.0,641.0,641.0,641.0,641.0,0.0,641.0,641.0,0,0,0,0,0,0,0,0,0,64,0,3120.1248049921996,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-59860-8080-6,23.1.1.3,59860,23.1.0.3,8080,6,06/04/2023 04:05:25 AM,20754,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20911.631492724293,337.28437891490796,3458.9999999999995,7704.393889203745,19172.0,3.0,1135.0,567.5,516.8950570473662,933.0,202.0,20555.0,6851.666666666666,10680.944262251973,19172.0,202.0,0,0,0,0,104,136,144.55044810638913,192.73393080851883,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
