Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.1.3-23.1.0.3-34712-8080-6,23.1.1.3,34712,23.1.0.3,8080,6,08/04/2023 03:14:13 PM,21324,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20352.654286250236,328.2686175201651,3554.0,8159.866935189569,20208.0,4.0,659.0,329.5,139.30003589374985,428.0,231.0,21097.0,7032.333333333334,11412.70985933373,20208.0,218.0,0,0,0,0,104,136,140.68655036578502,187.58206715438004,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-34712-8080-6,23.1.1.3,34712,23.1.0.3,8080,6,08/04/2023 03:14:13 PM,535,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3738.3177570093458,535.0,0.0,535.0,535.0,535.0,535.0,0.0,535.0,535.0,0,0,0,0,0,0,0,0,0,64,0,3738.3177570093458,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-32778-8080-6,23.1.1.3,32778,23.1.0.3,8080,6,08/04/2023 03:14:13 PM,25475,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,17036.310107948968,274.7791952894995,4245.833333333333,9478.427135694332,23572.0,3.0,455.0,227.5,55.86143571373726,267.0,188.0,25290.0,8430.0,13130.46164458813,23572.0,189.0,0,0,0,0,104,136,117.76251226692835,157.01668302257113,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-32778-8080-6,23.1.1.3,32778,23.1.0.3,8080,6,08/04/2023 03:14:13 PM,480,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4166.666666666667,480.0,0.0,480.0,480.0,480.0,480.0,0.0,480.0,480.0,0,0,0,0,0,0,0,0,0,64,0,4166.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-49984-8080-6,23.1.1.3,49984,23.1.0.3,8080,6,08/04/2023 03:14:14 PM,26225,3,4,295.0,129.0,295.0,0.0,98.33333333333333,170.31832941093958,112.0,0.0,32.25,53.76724529550185,16167.778836987609,266.92087702573883,4370.833333333333,8737.649876635402,21930.0,2.0,3931.0,1965.5,2764.0804076582144,3920.0,11.0,26216.0,8738.666666666668,11592.302632925579,21930.0,175.0,0,0,0,0,72,92,114.39466158245949,152.5262154432793,0.0,295.0,53.0,105.14343943938135,11055.142857142855,1,2,0,3,6,0,0,0,1.0,60.57142857142857,98.33333333333333,32.25,0,0,0,0,0,0,0,42,0,18,8192,501,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-49984-8080-6,23.1.1.3,49984,23.1.0.3,8080,6,08/04/2023 03:14:14 PM,613,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3262.642740619902,613.0,0.0,613.0,613.0,613.0,613.0,0.0,613.0,613.0,0,0,0,0,0,0,0,0,0,40,0,3262.642740619902,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,256,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-36806-8080-6,23.1.1.3,36806,23.1.0.3,8080,6,08/04/2023 03:14:14 PM,22788,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,19045.111462173074,307.1792171318238,3798.0,7234.239808024061,18211.0,4.0,4248.0,2124.0,2739.331670316685,4061.0,187.0,22605.0,7535.0,9467.853663845888,18211.0,158.0,0,0,0,0,104,136,131.64823591363876,175.53098121818502,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-36806-8080-6,23.1.1.3,36806,23.1.0.3,8080,6,08/04/2023 03:14:14 PM,741,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2699.055330634278,741.0,0.0,741.0,741.0,741.0,741.0,0.0,741.0,741.0,0,0,0,0,0,0,0,0,0,64,0,2699.055330634278,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-34714-8080-6,23.1.1.3,34714,23.1.0.3,8080,6,08/04/2023 03:14:14 PM,21364,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20314.547837483617,327.653997378768,3560.666666666667,6947.07405075451,17518.0,3.0,3428.0,1714.0,2129.805624933881,3220.0,208.0,21159.0,7053.0,9209.344656380279,17518.0,185.0,0,0,0,0,104,136,140.42314173375772,187.23085564501028,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-34714-8080-6,23.1.1.3,34714,23.1.0.3,8080,6,08/04/2023 03:14:14 PM,567,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3527.336860670194,567.0,0.0,567.0,567.0,567.0,567.0,0.0,567.0,567.0,0,0,0,0,0,0,0,0,0,64,0,3527.336860670194,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-32780-8080-6,23.1.1.3,32780,23.1.0.3,8080,6,08/04/2023 03:14:14 PM,21439,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20243.48150566724,326.5077662204394,3573.1666666666665,7416.365994654435,18617.0,3.0,2405.0,1202.5,1430.4770183403857,2214.0,191.0,21251.0,7083.666666666666,10051.6524677952,18617.0,189.0,0,0,0,0,104,136,139.93189980875974,186.57586641167964,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-32780-8080-6,23.1.1.3,32780,23.1.0.3,8080,6,08/04/2023 03:14:14 PM,239,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8368.200836820084,239.0,0.0,239.0,239.0,239.0,239.0,0.0,239.0,239.0,0,0,0,0,0,0,0,0,0,64,0,8368.200836820084,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-49985-8080-6,23.1.1.3,49985,23.1.0.3,8080,6,08/04/2023 03:14:15 PM,20719,3,4,295.0,129.0,295.0,0.0,98.33333333333333,170.31832941093958,112.0,0.0,32.25,53.76724529550185,20464.308122978906,337.85414353974613,3453.1666666666665,5983.468038409386,14940.0,3.0,5403.0,2701.5,3561.6968568366397,5220.0,183.0,20539.0,6846.333333333334,7474.436455903102,14940.0,204.0,0,0,0,0,72,92,144.79463294560549,193.05951059414062,0.0,295.0,53.0,105.14343943938135,11055.142857142855,1,2,0,3,6,0,0,0,1.0,60.57142857142857,98.33333333333333,32.25,0,0,0,0,0,0,0,42,0,18,8192,501,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-49985-8080-6,23.1.1.3,49985,23.1.0.3,8080,6,08/04/2023 03:14:15 PM,2175,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,919.5402298850576,2175.0,0.0,2175.0,2175.0,2175.0,2175.0,0.0,2175.0,2175.0,0,0,0,0,0,0,0,0,0,40,0,919.5402298850576,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,256,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-36808-8080-6,23.1.1.3,36808,23.1.0.3,8080,6,08/04/2023 03:14:15 PM,21199,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20472.66380489646,330.2042549176848,3533.166666666667,6395.720801181574,16096.0,3.0,4708.0,2354.0,3030.659664165543,4497.0,211.0,20991.0,6997.0,8198.338673170316,16096.0,185.0,0,0,0,0,104,136,141.51610925043636,188.68814566724848,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-36808-8080-6,23.1.1.3,36808,23.1.0.3,8080,6,08/04/2023 03:14:15 PM,850,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2352.9411764705883,850.0,0.0,850.0,850.0,850.0,850.0,0.0,850.0,850.0,0,0,0,0,0,0,0,0,0,64,0,2352.9411764705883,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-34716-8080-6,23.1.1.3,34716,23.1.0.3,8080,6,08/04/2023 03:14:15 PM,21775,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,19931.113662456948,321.4695752009185,3629.166666666667,6815.849863858994,17185.0,3.0,4190.0,2095.0,2668.6209921980303,3982.0,208.0,21570.0,7190.0,8888.612883909389,17185.0,172.0,0,0,0,0,104,136,137.77267508610794,183.69690011481057,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-34716-8080-6,23.1.1.3,34716,23.1.0.3,8080,6,08/04/2023 03:14:15 PM,244,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8196.72131147541,244.0,0.0,244.0,244.0,244.0,244.0,0.0,244.0,244.0,0,0,0,0,0,0,0,0,0,64,0,8196.72131147541,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-32782-8080-6,23.1.1.3,32782,23.1.0.3,8080,6,08/04/2023 03:14:15 PM,22176,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,19570.70707070707,315.65656565656565,3696.0000000000005,8633.544023169165,21318.0,2.0,504.0,252.0,80.61017305526642,309.0,195.0,21983.0,7327.666666666666,12117.169650266243,21318.0,163.0,0,0,0,0,104,136,135.28138528138527,180.37518037518038,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-32782-8080-6,23.1.1.3,32782,23.1.0.3,8080,6,08/04/2023 03:14:15 PM,551,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3629.7640653357535,551.0,0.0,551.0,551.0,551.0,551.0,0.0,551.0,551.0,0,0,0,0,0,0,0,0,0,64,0,3629.7640653357535,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-49986-8080-6,23.1.1.3,49986,23.1.0.3,8080,6,08/04/2023 03:14:16 PM,26042,3,4,295.0,129.0,295.0,0.0,98.33333333333333,170.31832941093958,112.0,0.0,32.25,53.76724529550185,16281.391598187543,268.7965594040396,4340.333333333333,9577.323627541604,23853.0,2.0,1783.0,891.5,1009.0413767532033,1605.0,178.0,25866.0,8622.0,13216.615035628449,23853.0,175.0,0,0,0,0,72,92,115.19852545887413,153.5980339451655,0.0,295.0,53.0,105.14343943938135,11055.142857142855,1,2,0,3,6,0,0,0,1.0,60.57142857142857,98.33333333333333,32.25,0,0,0,0,0,0,0,42,0,18,8192,501,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
