Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.1.3-23.1.0.3-55844-4445-6,23.1.1.3,55844,23.1.0.3,4445,6,06/04/2023 04:00:31 AM,71262,5,5,99.0,188.0,99.0,0.0,19.8,44.274145954495836,171.0,0.0,37.6,74.9353054307514,4027.3918778591674,140.32724313098143,7918.000000000001,20229.57487813325,61433.0,3.0,63304.0,15826.0,30890.15378185526,62161.0,247.0,71110.0,17777.5,29315.588054821623,61433.0,518.0,0,0,0,0,168,168,70.16362156549071,70.16362156549071,0.0,171.0,26.090909090909093,56.429521609623,3184.2909090909093,1,2,0,3,9,0,0,0,1.0,28.7,19.8,37.6,0,0,0,0,0,0,0,9,0,18,64240,509,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-55844-4445-6,23.1.1.3,55844,23.1.0.3,4445,6,06/04/2023 04:00:31 AM,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,64,0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,496,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-55846-4445-6,23.1.1.3,55846,23.1.0.3,4445,6,06/04/2023 04:00:31 AM,21476,16,6,100.0,2590.0,100.0,0.0,6.25,25.000000000000004,1448.0,0.0,431.66666666666663,618.9037620395167,125256.09983237102,1024.3993294840752,1022.6666666666666,2095.54554551633,8958.0,1.0,21476.0,1431.7333333333333,2946.97412530855,10518.0,1.0,19927.0,3985.4,3298.4161805327117,8958.0,463.0,0,0,0,0,520,200,745.0176941702366,279.38163531383873,0.0,1448.0,116.95652173913041,352.1758959100964,124027.86166007906,1,2,0,4,21,0,0,0,0.0,122.27272727272727,6.25,431.6666666666667,0,0,0,2690,5,136513,0,4,0,117,64240,509,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.0.3-23.1.1.3-22775-25942-6,23.1.0.3,22775,23.1.1.3,25942,6,06/04/2023 04:00:31 AM,94793,13,22,13.0,29711.0,13.0,0.0,1.0000000000000002,3.605551275463989,1460.0,0.0,1350.5,363.0830614663944,313567.4575126855,369.22557572816555,2788.029411764706,11010.015601467752,64984.0,4.0,94476.0,7873.0,18545.37120881454,66639.0,228.0,94563.0,4503.0,13918.5480959761,65216.0,561.0,0,0,0,0,272,452,137.14092812760435,232.08464760056123,0.0,1460.0,825.6666666666666,724.0989277321555,524319.2571428573,1,2,0,2,34,0,0,0,1.0,849.2571428571429,1.0,1350.5,0,0,0,29724,22,315103,0,0,0,848,8192,64227,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.0.3-23.1.1.3-22775-25942-6,23.1.0.3,22775,23.1.1.3,25942,6,06/04/2023 04:00:31 AM,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,254,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-32992-8080-6,23.1.1.3,32992,23.1.0.3,8080,6,06/04/2023 04:00:31 AM,339558,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,1278.1321600433503,20.615034839408878,56593.0,138170.85025576127,338633.0,3.0,654.0,327.0,113.13708498984761,407.0,247.0,339375.0,113125.0,195295.68391800162,338633.0,268.0,0,0,0,0,104,136,8.835014931175232,11.780019908233644,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-32992-8080-6,23.1.1.3,32992,23.1.0.3,8080,6,06/04/2023 04:00:32 AM,237,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8438.818565400845,237.0,0.0,237.0,237.0,237.0,237.0,0.0,237.0,237.0,0,0,0,0,0,0,0,0,0,64,0,8438.818565400845,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35086-8080-6,23.1.1.3,35086,23.1.0.3,8080,6,06/04/2023 04:00:31 AM,326271,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,1330.1825782861488,21.454557714292722,54378.5,132875.79938085037,325610.0,3.0,654.0,327.0,118.79393923933998,411.0,243.0,326099.0,108699.66666666666,187850.01296335686,325610.0,4.0,0,0,0,0,104,136,9.194810448982595,12.259747265310127,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35086-8080-6,23.1.1.3,35086,23.1.0.3,8080,6,06/04/2023 04:00:32 AM,246,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8130.081300813007,246.0,0.0,246.0,246.0,246.0,246.0,0.0,246.0,246.0,0,0,0,0,0,0,0,0,0,64,0,8130.081300813007,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-59290-8080-6,23.1.1.3,59290,23.1.0.3,8080,6,06/04/2023 04:00:31 AM,317157,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,1368.407444893223,22.071087820858438,52859.5,127982.71847831644,314097.0,3.0,505.0,252.5,89.80256121069154,316.0,189.0,316971.0,105657.0,180518.56662404563,314097.0,201.0,0,0,0,0,104,136,9.45903763751076,12.612050183347678,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
