Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.1.3-23.1.0.3-35118-8080-6,23.1.1.3,35118,23.1.0.3,8080,6,06/04/2023 04:35:24 AM,24279,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,17875.530293669428,288.31500473660367,4046.5,8764.380885150988,21887.0,3.0,1959.0,979.5,1123.592675305424,1774.0,185.0,24097.0,8032.333333333334,12033.789192658034,21887.0,184.0,0,0,0,0,104,136,123.56357345854443,164.75143127805924,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35118-8080-6,23.1.1.3,35118,23.1.0.3,8080,6,06/04/2023 04:35:24 AM,133,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15037.593984962405,133.0,0.0,133.0,133.0,133.0,133.0,0.0,133.0,133.0,0,0,0,0,0,0,0,0,0,64,0,15037.593984962405,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-39146-8080-6,23.1.1.3,39146,23.1.0.3,8080,6,06/04/2023 04:35:24 AM,23626,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,18369.592821467875,296.2837551849657,3937.666666666667,7680.170015479258,19355.0,3.0,439.0,219.5,9.192388155425117,226.0,213.0,23416.0,7805.333333333334,10168.783424448242,19355.0,198.0,0,0,0,0,104,136,126.97875222212815,169.30500296283753,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-39146-8080-6,23.1.1.3,39146,23.1.0.3,8080,6,06/04/2023 04:35:24 AM,225,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8888.888888888889,225.0,0.0,225.0,225.0,225.0,225.0,0.0,225.0,225.0,0,0,0,0,0,0,0,0,0,64,0,8888.888888888889,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-51241-8080-6,23.1.1.3,51241,23.1.0.3,8080,6,06/04/2023 04:35:24 AM,23133,3,4,295.0,129.0,295.0,0.0,98.33333333333333,170.31832941093958,112.0,0.0,32.25,53.76724529550185,18328.794363031167,302.5980201443825,3855.5,7217.9560195390495,18195.0,5.0,426.0,213.0,42.42640687119285,243.0,183.0,22955.0,7651.666666666666,9384.648759188238,18195.0,212.0,0,0,0,0,72,92,129.68486577616392,172.91315436821856,0.0,295.0,53.0,105.14343943938135,11055.142857142855,1,2,0,3,6,0,0,0,1.0,60.57142857142857,98.33333333333333,32.25,0,0,0,0,0,0,0,42,0,18,8192,501,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-51241-8080-6,23.1.1.3,51241,23.1.0.3,8080,6,06/04/2023 04:35:24 AM,806,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2481.3895781637716,806.0,0.0,806.0,806.0,806.0,806.0,0.0,806.0,806.0,0,0,0,0,0,0,0,0,0,40,0,2481.3895781637716,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,256,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-37054-8080-6,23.1.1.3,37054,23.1.0.3,8080,6,06/04/2023 04:35:24 AM,24909,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,17423.421253362238,281.02292344132644,4151.5,8628.577837627705,21647.0,4.0,446.0,223.0,14.142135623730951,233.0,213.0,24700.0,8233.333333333334,11694.353438020133,21647.0,180.0,0,0,0,0,104,136,120.43839576056847,160.58452768075796,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-37054-8080-6,23.1.1.3,37054,23.1.0.3,8080,6,06/04/2023 04:35:24 AM,244,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8196.72131147541,244.0,0.0,244.0,244.0,244.0,244.0,0.0,244.0,244.0,0,0,0,0,0,0,0,0,0,64,0,8196.72131147541,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35120-8080-6,23.1.1.3,35120,23.1.0.3,8080,6,06/04/2023 04:35:25 AM,21461,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20222.72960253483,326.17305810540046,3576.8333333333335,7049.700572837592,17799.0,7.0,3126.0,1563.0,1849.7913395840083,2871.0,255.0,21213.0,7071.0,9397.255397189118,17799.0,296.0,0,0,0,0,104,136,139.78845347374306,186.38460463165742,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35120-8080-6,23.1.1.3,35120,23.1.0.3,8080,6,06/04/2023 04:35:25 AM,500,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4000.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,0,0,0,0,0,0,0,0,0,64,0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
