Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.1.3-23.1.0.3-33514-8080-6,23.1.1.3,33514,23.1.0.3,8080,6,03/04/2023 03:04:59 PM,21694,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20005.531483359453,322.6698626348299,3615.666666666667,8338.458122858605,20635.0,8.0,502.0,251.0,19.79898987322333,265.0,237.0,21465.0,7155.0,11675.634286838553,20635.0,221.0,0,0,0,0,104,136,138.28708398635567,184.38277864847421,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-33514-8080-6,23.1.1.3,33514,23.1.0.3,8080,6,03/04/2023 03:04:59 PM,869,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2301.4959723820484,869.0,0.0,869.0,869.0,869.0,869.0,0.0,869.0,869.0,0,0,0,0,0,0,0,0,0,64,0,2301.4959723820484,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35608-8080-6,23.1.1.3,35608,23.1.0.3,8080,6,03/04/2023 03:04:59 PM,20606,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,21061.826652431333,339.7068814908279,3434.3333333333335,7520.210466912921,18761.0,5.0,1390.0,695.0,701.4499269370551,1191.0,199.0,20412.0,6804.0,10373.580240206367,18761.0,206.0,0,0,0,0,104,136,145.5886634960691,194.11821799475882,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35608-8080-6,23.1.1.3,35608,23.1.0.3,8080,6,03/04/2023 03:04:59 PM,243,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8230.45267489712,243.0,0.0,243.0,243.0,243.0,243.0,0.0,243.0,243.0,0,0,0,0,0,0,0,0,0,64,0,8230.45267489712,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-59814-8080-6,23.1.1.3,59814,23.1.0.3,8080,6,03/04/2023 03:04:59 PM,25510,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,17012.936103488828,274.4021952175617,4251.666666666667,8178.805674832155,20635.0,5.0,427.0,213.5,51.61879502661797,250.0,177.0,25338.0,8446.0,10746.862937620448,20635.0,335.0,0,0,0,0,104,136,117.60094080752646,156.80125441003528,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-59814-8080-6,23.1.1.3,59814,23.1.0.3,8080,6,03/04/2023 03:04:59 PM,588,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3401.360544217687,588.0,0.0,588.0,588.0,588.0,588.0,0.0,588.0,588.0,0,0,0,0,0,0,0,0,0,64,0,3401.360544217687,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-33516-8080-6,23.1.1.3,33516,23.1.0.3,8080,6,03/04/2023 03:05:00 PM,22047,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,19685.217943484375,317.5035152174899,3674.4999999999995,8578.368440443672,21184.0,3.0,413.0,206.5,20.506096654409877,221.0,192.0,21858.0,7286.0,12037.17956998233,21184.0,170.0,0,0,0,0,104,136,136.07293509320996,181.43058012427994,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-33516-8080-6,23.1.1.3,33516,23.1.0.3,8080,6,03/04/2023 03:05:00 PM,833,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2400.9603841536614,833.0,0.0,833.0,833.0,833.0,833.0,0.0,833.0,833.0,0,0,0,0,0,0,0,0,0,64,0,2400.9603841536614,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35610-8080-6,23.1.1.3,35610,23.1.0.3,8080,6,03/04/2023 03:05:00 PM,20978,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,20688.340165888072,333.68290590142055,3496.333333333333,7261.081728411178,18227.0,4.0,425.0,212.5,27.577164466275352,232.0,193.0,20789.0,6929.666666666666,9845.86823664289,18227.0,177.0,0,0,0,0,104,136,143.00695967203737,190.67594622938316,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-35610-8080-6,23.1.1.3,35610,23.1.0.3,8080,6,03/04/2023 03:05:00 PM,570,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3508.7719298245615,570.0,0.0,570.0,570.0,570.0,570.0,0.0,570.0,570.0,0,0,0,0,0,0,0,0,0,64,0,3508.7719298245615,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
