Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.0.3-23.1.1.3-8080-60396-6,23.1.0.3,8080,23.1.1.3,60396,6,03/04/2023 03:09:59 PM,1612,3,1,129.0,0.0,72.0,17.0,43.0,27.622454633866266,0.0,0.0,0.0,0.0,80024.81389578164,2481.3895781637716,537.3333333333334,474.6539090045855,1085.0,245.0,1612.0,806.0,793.3738084913064,1367.0,245.0,0,0,0,0,0,1,0,0,0,96,32,1861.0421836228288,620.3473945409429,0.0,72.0,29.2,27.83343313355361,774.6999999999999,1,0,0,3,4,0,0,0,0.0,36.5,43.0,0.0,0,0,0,0,0,0,0,32,0,0,507,502,2,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-60396-8080-6,23.1.1.3,60396,23.1.0.3,8080,6,03/04/2023 03:09:59 PM,799,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2503.1289111389237,799.0,0.0,799.0,799.0,799.0,799.0,0.0,799.0,799.0,0,0,0,0,0,0,0,0,0,64,0,2503.1289111389237,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-36190-8080-6,23.1.1.3,36190,23.1.0.3,8080,6,03/04/2023 03:09:59 PM,25925,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,16740.59787849566,270.00964320154293,4320.833333333333,10136.966970779113,25012.0,3.0,457.0,228.5,12.020815280171307,237.0,220.0,25708.0,8569.333333333332,14240.445440130492,25012.0,209.0,0,0,0,0,104,136,115.71841851494696,154.29122468659594,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-36190-8080-6,23.1.1.3,36190,23.1.0.3,8080,6,03/04/2023 03:09:59 PM,557,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3590.664272890485,557.0,0.0,557.0,557.0,557.0,557.0,0.0,557.0,557.0,0,0,0,0,0,0,0,0,0,64,0,3590.664272890485,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-34098-8080-6,23.1.1.3,34098,23.1.0.3,8080,6,03/04/2023 03:10:00 PM,22926,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,18930.471953240864,305.33019279420745,3821.0000000000005,7574.827073933768,19086.0,5.0,3375.0,1687.5,2100.8142469052327,3173.0,202.0,22729.0,7576.333333333334,10093.446008838277,19086.0,233.0,0,0,0,0,104,136,130.8557969118032,174.47439588240428,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-34098-8080-6,23.1.1.3,34098,23.1.0.3,8080,6,03/04/2023 03:10:00 PM,1070,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1869.1588785046729,1070.0,0.0,1070.0,1070.0,1070.0,1070.0,0.0,1070.0,1070.0,0,0,0,0,0,0,0,0,0,64,0,1869.1588785046729,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-49653-8080-6,23.1.1.3,49653,23.1.0.3,8080,6,03/04/2023 03:10:00 PM,22755,3,4,295.0,129.0,295.0,0.0,98.33333333333333,170.31832941093958,112.0,0.0,32.25,53.76724529550185,18633.267413755217,307.6246978686003,3792.4999999999995,6834.9977249447575,17207.0,5.0,477.0,238.5,0.7071067811865476,239.0,238.0,22521.0,7507.0,8750.148627309138,17207.0,208.0,0,0,0,0,72,92,131.83915622940012,175.78554163920018,0.0,295.0,53.0,105.14343943938135,11055.142857142855,1,2,0,3,6,0,0,0,1.0,60.57142857142857,98.33333333333333,32.25,0,0,0,0,0,0,0,42,0,18,8192,501,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-49653-8080-6,23.1.1.3,49653,23.1.0.3,8080,6,03/04/2023 03:10:00 PM,658,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3039.51367781155,658.0,0.0,658.0,658.0,658.0,658.0,0.0,658.0,658.0,0,0,0,0,0,0,0,0,0,40,0,3039.51367781155,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,256,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-60398-8080-6,23.1.1.3,60398,23.1.0.3,8080,6,03/04/2023 03:10:00 PM,26692,3,4,305.0,129.0,305.0,0.0,101.66666666666667,176.09183210283587,112.0,0.0,32.25,53.76724529550185,16259.553424246966,262.2508616814027,4448.666666666667,9374.863149223389,23478.0,4.0,2785.0,1392.5,1731.704507125855,2617.0,168.0,26528.0,8842.666666666668,12742.192014458631,23478.0,214.0,0,0,0,0,104,136,112.39322643488686,149.8576352465158,0.0,305.0,54.25,108.43925225014893,11759.07142857143,1,2,0,3,6,0,0,0,1.0,62.0,101.66666666666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
23.1.1.3-23.1.0.3-60398-8080-6,23.1.1.3,60398,23.1.0.3,8080,6,03/04/2023 03:10:00 PM,942,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2123.1422505307855,942.0,0.0,942.0,942.0,942.0,942.0,0.0,942.0,942.0,0,0,0,0,0,0,0,0,0,64,0,2123.1422505307855,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
